,project_id,requirement,label,source,model,zero_shot,few_shot,zero_shot_cot,raw_inst
8881,1,'The product shall respond fast to keep up-to-date data in the display.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8882,1,'The system shall have a MDI form that allows for the viewing of the graph and the data table.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8883,1,'The system shall display Events in a vertical table by time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8884,1,'The system shall display the Events in a graph by time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8885,1,'The system shall display Events or Activities.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8886,1,'The display shall have two regions:  left 2/3 of the display is graphical  right 1/3 of the display is a data table',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8887,1,'The data displayed in both the nodes within the graph and the rows in the table are MSEL Summary data',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8888,1,'The table side of the display shall be split into 2 regions: sequential and temporal.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8889,1,'The top 1/4 of the table will hold events that are to occur sequentially.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8890,1,'The bottom 3/4 of the table will hold events that occur according to its relevance to current time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8891,1,'The system shall color code events according to their variance from current time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8892,1,'The system shall display data from the Sync Matrix 1.0 and Exercise Management Tool 1.0 applications',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8893,1,'The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8894,1,'The system shall allow modification of the display.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8895,1,'The system shall offer a display of all the Events in the exercise.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8896,1,'The system shall filter data by: Venues and Key Events.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8897,1,'The system shall allow a user to define the time segments',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8898,1,'The system shall display the local and exercise time in separate clocks',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8899,1,'The system shall offer the ability to pause and resume the refresh of data.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8900,1,'The system shall provide charts for the Activity or Event actual versus assumed time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8901,1,'The system shall provide a history report of changes made to the Activity or Event data',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
8902,2,'The look and feel of the system shall conform to the user interface standards of the smart device.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8903,2,'The user interface shall have standard menus buttons for navigation',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8904,2,'The system shall have a professional appearance',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8905,2,'The product shall have a consistent color scheme and fonts.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8906,2,'The system shall be used by realtors with no training.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8907,2,'The system shall be intuitive and self explanatory.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8908,2,'The product shall be easy for a realtor to learn.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8909,2,'The product shall use symbols and words that are naturally understandable by the realtor community.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8910,2,'The product shall produce search results in an acceptable time',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8911,2,'The search results shall be returned no later 30 seconds  after the user has entered the search criteria',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8912,2,'The product shall generate a CMA report in an acceptable time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8913,2,'The CMA report shall be returned no later 60 seconds after the user has entered the CMA report criteria.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8914,2,'The product shall synchronize contacts and appointments in an acceptable time.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8915,2,'The product shall synchronize with the office system every hour.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8916,2,'The product shall be available for use 24 hours per day 365 days  per year',nonsec,promise_exp,mistral,sec,nonsec,nonsec,nonsec
8917,2,'Out of 1000 accesses to the system the system is available 999 times.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8918,2,'The product shall operate in offline mode whenever internet connection is unavailable.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8919,2,'The product shall allow the user to view previously downloaded search results CMA reports  and appointments.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8920,2,'The product shall retain user preferences in the event of a failure.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8921,2,'100% of saved user preferences shall be restored when system comes back online.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8922,2,'The product shall be able to support multiple remote users',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
8923,2,'The product shall be able support 1000 simultaneous users.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8924,2,'The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8925,2,'The product shall be installed by an untrained realtor without recourse to separately-printed instructions.',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
8926,2,'90% of untrained realtors shall be able to install the product on their device without printed instructions',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8927,2,'The product is expected to run on Windows CE and Palm operating systems.',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8928,2,'Only registered realtors shall be able to access the system.',sec,promise_exp,mistral,sec,sec,sec,sec
8929,2,'Every user of the system shall be authenticated and authorized.',sec,promise_exp,mistral,sec,sec,sec,sec
8930,2,'The product shall prevent its data from incorrect data being introduced.',sec,promise_exp,mistral,sec,sec,sec,sec
8931,2,'The system shall allow a real estate agent to query MLS information',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
8932,2,'The user shall be able to get driving directions to a selected property',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8933,2,'The user shall be able to download appointments and contact information for clients',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
8934,2,'The system shall display clear property images in the search results',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8935,2,'The system shall update or create new property listings in the MLS',nonsec,promise_exp,mistral,nonsec,sec,nonsec,nonsec
8936,2,'Realtor shall be able to generate a CMA report based on property criteria',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8937,2,'The system shall be able to call the seller or buyer to schedule an appointment',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
8938,2,'The realtor shall be notified of new client appointments after automatic synchronization with office system',nonsec,promise_exp,mistral,nonsec,nonsec,nonsec,nonsec
